ID;TWEET;label;len emoji;len text;len letters;TWEET_clean
9859;توفيق و رمزي جمب بعض بضان ده غير شوقي السعيد هي ناقصه;anger;0;12;22;توفيق رمزي جمب بضان ده شوقي السعيد ناقصه
9860;2000 ليه تكسب جنيه لما ممكن  تكسب نص وتعيش بيه ازاي مش مشكلته المهم مصر تبقي كدا;anger;0;17;22;2000 ليه تكسب ممكن تكسب نص وتعيش بيه ازاي مش مشكلته المهم مصر تبقي كدا
9861;19 ميداليه دهب في لعبه من اهم و اقوي العاب الاوليمبياد.. مايكل فيليبس بعثه لوحده;surprise;0;15;20;19 ميداليه دهب لعبه اهم اقوي العاب الاوليمبياد مايكل فيليبس بعثه لوحده
9862;الملاعب بتاعت الاوليمبياد سيئه جداً;sadness;0;5;15;الملاعب بتاعت الاوليمبياد سيئه جدا
9863;يارب فرح امه بشوفته عاجلا غير اجلا شاركووادعموالهشتاق ⁧ خالد الدوسري حالته حرجه    الاطفال;sympathy;0;14;23;يارب فرح امه بشوفته عاجلا اجلا شاركووادعموالهشتاق ⁧ خالد الدوسري حالته حرجه الاطفال
9864;عععععههههههههههه التاني ل الاتحاد ههههههههههههههه هههههههههههههههه;joy;0;6;10;عععععههههههههههه التاني الاتحاد ههههههههههههههه هههههههههههههههه
9865;طيب واحد بيج تيستي s:D;joy;0;5;14;طيب بيج تيستي sD
9866;: نبارك للمهندس هادي ظافر ال قريع المنصب الجديد مدير اداره الرقابه الشامله بامانه نجران  نجران الان;joy;0;17;20;نبارك للمهندس هادي ظافر ال قريع المنصب الجديد مدير اداره الرقابه الشامله بامانه نجران نجران الان
9867;Set  البوس حاجه ممتعه الصراحه وحاجه حلوه فشخ واحلي حاجه لما هرمون الاكستوسين يبرد في الافراز ونسبته تزيد في الجسم احيه علي دا احساس;joy;0;24;25;Set البوس حاجه ممتعه الصراحه وحاجه حلوه فشخ واحلي حاجه هرمون الاكستوسين يبرد الافراز ونسبته تزيد الجسم احيه علي دا احساس
9868;اخاف انط;fear;0;2;6;اخاف انط
9869;activ يبه انت خوذ عفشك وتوكل رح اردح علي صدرك في طهران عندنا تادب واحترم نفسك ..ولكم دينكم ولي دين;anger;0;20;28;activ يبه انت خوذ عفشك وتوكل رح اردح علي صدرك طهران عندنا تادب واحترم نفسك ولكم دينكم ولي دين
9870;والله كان عندنا فريق اكثر من رائع و اكاديميه كمان ليه مش في الاوليمبياد .. مش عارفه;sadness;0;17;19;والله عندنا فريق اكثر رائع اكاديميه كمان ليه مش الاوليمبياد مش عارفه
9871;اللهم لطفگ باخواننا في و  الموصل اللهم ارحم ضعفهم و قله حيلتهم و هوانهم علي الناس .. اللهم كن لهم عوناً و سنداً و نصيراً;sympathy;0;25;25;اللهم لطفگ باخواننا الموصل اللهم ارحم ضعفهم قله حيلتهم هوانهم علي الناس اللهم عونا سندا نصيرا
9872;و تنهار الاحلام من اساساتها و تتحطم الاماني و تملا العتمه الطريق !!!;sadness;0;13;16;تنهار الاحلام اساساتها تتحطم الاماني تملا العتمه الطريق
9873;والله انت ساذج ماتدري شنو هدفه مصدق هذا المسخ يحب اليمن هو ماحب البلد اللي امنحته الجنسيه;anger;0;17;21;والله انت ساذج ماتدري شنو هدفه مصدق المسخ يحب اليمن ماحب البلد اللي امنحته الجنسيه
9874;بقالي فتره عايزه اقصه خالص بس خايفه دلوقتي بعد ما شعري وصل للطول ده;fear;0;14;20;بقالي فتره عايزه اقصه خالص خايفه دلوقتي شعري وصل للطول ده
9875;Berosaat: لا حول ولا قوه الا بالله ربنا يصبرهم 😢😢;sympathy;2;10;22;Berosaat حول قوه الا بالله ربنا يصبرهم 😢😢
9876;الصرخي يحطم كهنوتيه السيستاني الصرخيُّ:  مخزيهٌ وفاضحهٌ وتسببت باِنهيارِ العراق;anger;0;10;27;الصرخي يحطم كهنوتيه السيستاني الصرخي مخزيه وفاضحه وتسببت بانهيار العراق
9877;دعاه تحريرالمراه(تعريه) من كلا الجنسين نقول لكم خبتم وخابت مساعيكم علي الاقل هنا في بلاد التوحيد السعوديه✌️ سعوديات نطالب باسقاط الولايه3;anger;1;21;26;دعاه تحريرالمراهتعريه الجنسين نقول خبتم وخابت مساعيكم علي الاقل بلاد التوحيد السعوديه✌️ سعوديات نطالب باسقاط الولايه3
9878;ويحدثُ ان يكون اكثر ما تخشاه في الدنيا هو نفسك انت .;fear;0;12;20;ويحدث ان يكون اكثر تخشاه الدنيا نفسك انت
9879;: اقسي معاناه ،،اذا كان بكاء القلب بلا انين ولا دموع تخفف عنه .;sadness;0;14;22;اقسي معاناه ،،اذا بكاء القلب بلا انين دموع تخفف عنه
9880;زهقت فشخ والامتحان بكره ومعدش فيه نفس لاي حاجه;sadness;0;9;22;زهقت فشخ والامتحان بكره ومعدش لاي حاجه
9881;: هيا ولا بارده ولا مبتحسش، هيا خايفه تحس تاني تضعف.;fear;0;11;22;بارده مبتحسش، خايفه تحس تاني تضعف
9882;جرا ايه يا مصريين.. انتو مش عاوزين تقتنعوا ان الحفره تبقي قناه ليه. . في ايه.. ميصحش كدا..;surprise;0;18;22;جرا ايه مصريين انتو مش عاوزين تقتنعوا ان الحفره تبقي قناه ليه ايه ميصحش كدا
9883;she3er: سمعت ان الحنين يقصرّ الاعمار ! انا خايف تغيب اكثر و   احتضرك;fear;0;13;29;she3er سمعت ان الحنين يقصر الاعمار انا خايف تغيب اكثر احتضرك
9884;بِكل خطوه ، بكل دمعه ، ليتنا كُنا معكُم .. 💙  زوار الاربعين;sympathy;1;13;22;بكل خطوه ، بكل دمعه ، ليتنا كنا معكم 💙 زوار الاربعين
9885;2010   الله يلعنه ويلعن ابومن خلفه الداعر ابن الداعر اكذب منه مابلا العريفي والقرني كم من فتال يورط له الناس وهو بعيد;anger;0;22;23;2010 الله يلعنه ويلعن ابومن خلفه الداعر ابن الداعر اكذب مابلا العريفي والقرني فتال يورط الناس بعيد
9886;3need: زوجه احد الطيارين المقتولين في  سوريا تلعن  بوتين ثم تنتحر  روسيا  معركه حلب الكبري;anger;0;15;27;3need زوجه احد الطيارين المقتولين سوريا تلعن بوتين تنتحر روسيا معركه حلب الكبري
9887;ناااااطرين حفل افتتاح الاوليمبياد 🙄;none;1;5;15;ناااااطرين حفل افتتاح الاوليمبياد 🙄
9888;dd: اعترافه وتعبيره بالحب حين قال صلي الله عليه وسلم عن خديجه  اني قد رُزِقْتُ حُبَّها  واشارته ان رزق ❤️  موقف من حياه الن…;love;1;24;32;dd اعترافه وتعبيره بالحب قال صلي الله وسلم خديجه اني رزقت حبها واشارته ان ❤️ موقف حياه الن…
9889;افتتاح الاوليمبياد دا يفرق ايه عن افتتاح قناه السويس 😂😂;none;2;10;18;افتتاح الاوليمبياد دا يفرق ايه افتتاح قناه السويس 😂😂
9890;من حقنا كمواطنين مصريين غلابه نتفرج علي ماتشات تصفيات كاس العالم اللي شغاله دلوقتي بدون مقابل كنوع من التعاطف مع حالتنا;sympathy;0;21;23;حقنا كمواطنين مصريين غلابه نتفرج علي ماتشات تصفيات كاس العالم اللي شغاله دلوقتي بدون مقابل كنوع التعاطف حالتنا
9891;ياريت محدش يقلل من الناس المصرين اللي بيشاركو في الاوليمبياد عشان دول اللي مودين مصر هناك مش مصر اللي مودياهم  ريو2016;anger;0;21;24;ياريت محدش يقلل الناس المصرين اللي بيشاركو الاوليمبياد عشان دول اللي مودين مصر مش مصر اللي مودياهم ريو2016
9892;:   360 من الخطا الفادح جعل مركز التسوق قريباً من منتزه الردف اختيار غير موفق اما توزيع القسائم فهو منفر ومزعج للمصطافين;anger;0;22;30;360 الخطا الفادح مركز التسوق قريبا منتزه الردف اختيار موفق اما توزيع القسائم فهو منفر ومزعج للمصطافين
9893;aboasi ياااه يا وائل انا نسيت انك بتالش اساسا بقيت اب و لك وقارك ميصحش كده ????;anger;0;17;25;aboasi ياااه وائل انا نسيت انك بتالش اساسا بقيت اب وقارك ميصحش كده
9894;لما اتكلم عن الامان؟ما يجي في بالي غيرك احصّنك معي و استودعك ربي ، اخاف عليك اكثر من خوف اي احد عليك 💕.;fear;1;23;26;اتكلم الامان؟ما يجي بالي غيرك احصنك معي استودعك ربي ، اخاف اكثر خوف اي احد 💕
9895;اتفضل يا زول خش الاوليمبياد مرهبا مرهبا;none;0;7;16;اتفضل زول خش الاوليمبياد مرهبا مرهبا
9896;:  تحب تقول ايه لتميم بن موزه يا جبان ما انت جنست ناس من السنغال للدفاع عنك;anger;0;17;21;تحب تقول ايه لتميم بن موزه جبان انت جنست ناس السنغال للدفاع عنك
